Report Date,Country name,Cumulative Total,Cumulative Land,Cumulative Sea
14/Jan/2016,Bulgaria,225,225,
21/Jan/2016,Bulgaria,356,356,
28/Jan/2016,Bulgaria,504,504,
31/Jan/2016,Bulgaria,596,596,
04/Feb/2016,Bulgaria,752,752,
11/Feb/2016,Bulgaria,834,834,
18/Feb/2016,Bulgaria,913,913,
25/Feb/2016,Bulgaria,1046,1046,
03/Mar/2016,Bulgaria,1219,1219,
10/Mar/2016,Bulgaria,1321,1321,
17/Mar/2016,Bulgaria,1429,1429,
24/Mar/2016,Bulgaria,1461,1461,
31/Mar/2016,Bulgaria,1570,1570,
07/Apr/2016,Bulgaria,1884,1884,
14/Apr/2016,Bulgaria,2188,2188,
21/Apr/2016,Bulgaria,2468,2468,
28/Apr/2016,Bulgaria,2660,2660,
30/Apr/2016,Bulgaria,2898,2898,
12/May/2016,Bulgaria,3140,3140,
19/May/2016,Bulgaria,3376,3376,
26/May/2016,Bulgaria,3680,3680,
31/May/2016,Bulgaria,4099,4099,
02/Jun/2016,Bulgaria,4424,4424,
09/Jun/2016,Bulgaria,4773,4773,
16/Jun/2016,Bulgaria,5015,5015,
23/Jun/2016,Bulgaria,5230,5230,
30/Jun/2016,Bulgaria,5535,5535,
07/Jul/2016,Bulgaria,5901,5901,
14/Jul/2016,Bulgaria,6211,6211,
21/Jul/2016,Bulgaria,6717,6717,
28/Jul/2016,Bulgaria,6771,6771,
04/Aug/2016,Bulgaria,7346,7346,
11/Aug/2016,Bulgaria,8033,8033,
18/Aug/2016,Bulgaria,8849,8849,
25/Aug/2016,Bulgaria,9498,9498,
31/Aug/2016,Bulgaria,10793,10793,
01/Sep/2016,Bulgaria,11436,11436,
08/Sep/2016,Bulgaria,12098,12098,
15/Sep/2016,Bulgaria,12727,12727,
22/Sep/2016,Bulgaria,13210,13210,
29/Sep/2016,Bulgaria,13438,13438,
06/Oct/2016,Bulgaria,13934,13934,
13/Oct/2016,Bulgaria,14664,14664,
17/Oct/2016,Bulgaria,14730,14730,
20/Oct/2016,Bulgaria,15076,15076,
24/Oct/2016,Bulgaria,15085,15085,
27/Oct/2016,Bulgaria,15437,15437,
31/Oct/2016,Bulgaria,15571,15571,
01/Nov/2016,Bulgaria,15578,15578,
02/Nov/2016,Bulgaria,15581,15581,
03/Nov/2016,Bulgaria,15825,15825,
07/Nov/2016,Bulgaria,15879,15879,
10/Nov/2016,Bulgaria,16131,16131,
15/Nov/2016,Bulgaria,16138,16138,
16/Nov/2016,Bulgaria,16139,16139,
17/Nov/2016,Bulgaria,16351,16351,
24/Nov/2016,Bulgaria,16564,16564,
30/Nov/2016,Bulgaria,16700,16700,
01/Dec/2016,Bulgaria,16958,16958,
08/Dec/2016,Bulgaria,17011,17011,
15/Dec/2016,Bulgaria,17045,17045,
22/Dec/2016,Bulgaria,17118,17118,
29/Dec/2016,Bulgaria,17187,17187,
01/Jan/2016,Croatia,1894,1894,
02/Jan/2016,Croatia,4663,4663,
03/Jan/2016,Croatia,9242,9242,
04/Jan/2016,Croatia,11833,11833,
05/Jan/2016,Croatia,13585,13585,
06/Jan/2016,Croatia,16756,16756,
07/Jan/2016,Croatia,18640,18640,
08/Jan/2016,Croatia,21972,21972,
09/Jan/2016,Croatia,23771,23771,
10/Jan/2016,Croatia,24713,24713,
11/Jan/2016,Croatia,26262,26262,
12/Jan/2016,Croatia,27031,27031,
13/Jan/2016,Croatia,29710,29710,
14/Jan/2016,Croatia,31212,31212,
15/Jan/2016,Croatia,33705,33705,
16/Jan/2016,Croatia,36371,36371,
17/Jan/2016,Croatia,38162,38162,
18/Jan/2016,Croatia,40092,40092,
19/Jan/2016,Croatia,42009,42009,
20/Jan/2016,Croatia,42923,42923,
21/Jan/2016,Croatia,44788,44788,
22/Jan/2016,Croatia,46387,46387,
23/Jan/2016,Croatia,47781,47781,
24/Jan/2016,Croatia,48727,48727,
25/Jan/2016,Croatia,50574,50574,
26/Jan/2016,Croatia,52753,52753,
27/Jan/2016,Croatia,55142,55142,
28/Jan/2016,Croatia,58934,58934,
29/Jan/2016,Croatia,60778,60778,
30/Jan/2016,Croatia,63448,63448,
31/Jan/2016,Croatia,65546,65546,
01/Feb/2016,Croatia,65546,65546,
02/Feb/2016,Croatia,66368,66368,
03/Feb/2016,Croatia,67249,67249,
04/Feb/2016,Croatia,69085,69085,
05/Feb/2016,Croatia,71769,71769,
06/Feb/2016,Croatia,74478,74478,
07/Feb/2016,Croatia,77145,77145,
08/Feb/2016,Croatia,79891,79891,
09/Feb/2016,Croatia,82671,82671,
10/Feb/2016,Croatia,85215,85215,
11/Feb/2016,Croatia,86940,86940,
12/Feb/2016,Croatia,89594,89594,
13/Feb/2016,Croatia,92197,92197,
14/Feb/2016,Croatia,93957,93957,
15/Feb/2016,Croatia,95299,95299,
16/Feb/2016,Croatia,95425,95425,
17/Feb/2016,Croatia,96260,96260,
18/Feb/2016,Croatia,96318,96318,
19/Feb/2016,Croatia,96726,96726,
20/Feb/2016,Croatia,97572,97572,
21/Feb/2016,Croatia,98245,98245,
22/Feb/2016,Croatia,98245,98245,
23/Feb/2016,Croatia,98752,98752,
24/Feb/2016,Croatia,98752,98752,
25/Feb/2016,Croatia,99846,99846,
26/Feb/2016,Croatia,99846,99846,
27/Feb/2016,Croatia,100231,100231,
28/Feb/2016,Croatia,100615,100615,
29/Feb/2016,Croatia,100638,100638,
01/Mar/2016,Croatia,101080,101080,
02/Mar/2016,Croatia,101578,101578,
03/Mar/2016,Croatia,101578,101578,
04/Mar/2016,Croatia,101993,101993,
05/Mar/2016,Croatia,102272,102272,
06/Mar/2016,Croatia,102272,102272,
07/Mar/2016,Croatia,102272,102272,
08/Mar/2016,Croatia,102272,102272,
09/Mar/2016,Croatia,102272,102272,
10/Mar/2016,Croatia,102275,102275,
11/Mar/2016,Croatia,102275,102275,
12/Mar/2016,Croatia,102275,102275,
13/Mar/2016,Croatia,102275,102275,
14/Mar/2016,Croatia,102275,102275,
15/Mar/2016,Croatia,102275,102275,
16/Mar/2016,Croatia,102275,102275,
17/Mar/2016,Croatia,102275,102275,
18/Mar/2016,Croatia,102275,102275,
19/Mar/2016,Croatia,102275,102275,
20/Mar/2016,Croatia,102275,102275,
21/Mar/2016,Croatia,102275,102275,
22/Mar/2016,Croatia,102275,102275,
23/Mar/2016,Croatia,102275,102275,
24/Mar/2016,Croatia,102275,102275,
25/Mar/2016,Croatia,102275,102275,
26/Mar/2016,Croatia,102275,102275,
27/Mar/2016,Croatia,102275,102275,
28/Mar/2016,Croatia,102275,102275,
29/Mar/2016,Croatia,102275,102275,
30/Mar/2016,Croatia,102275,102275,
31/Mar/2016,Croatia,102275,102275,
01/Apr/2016,Croatia,102275,102275,
02/Apr/2016,Croatia,102275,102275,
03/Apr/2016,Croatia,102275,102275,
04/Apr/2016,Croatia,102275,102275,
05/Apr/2016,Croatia,102275,102275,
06/Apr/2016,Croatia,102275,102275,
07/Apr/2016,Croatia,102275,102275,
08/Apr/2016,Croatia,102275,102275,
09/Apr/2016,Croatia,102275,102275,
10/Apr/2016,Croatia,102275,102275,
11/Apr/2016,Croatia,102275,102275,
12/Apr/2016,Croatia,102275,102275,
13/Apr/2016,Croatia,102275,102275,
14/Apr/2016,Croatia,102275,102275,
15/Apr/2016,Croatia,102275,102275,
16/Apr/2016,Croatia,102275,102275,
17/Apr/2016,Croatia,102275,102275,
18/Apr/2016,Croatia,102275,102275,
19/Apr/2016,Croatia,102275,102275,
20/Apr/2016,Croatia,102275,102275,
21/Apr/2016,Croatia,102275,102275,
22/Apr/2016,Croatia,102275,102275,
23/Apr/2016,Croatia,102275,102275,
24/Apr/2016,Croatia,102275,102275,
25/Apr/2016,Croatia,102275,102275,
26/Apr/2016,Croatia,102275,102275,
27/Apr/2016,Croatia,102275,102275,
28/Apr/2016,Croatia,102275,102275,
29/Apr/2016,Croatia,102275,102275,
30/Apr/2016,Croatia,102275,102275,
01/May/2016,Croatia,102275,102275,
02/May/2016,Croatia,102275,102275,
03/May/2016,Croatia,102275,102275,
04/May/2016,Croatia,102275,102275,
05/May/2016,Croatia,102275,102275,
06/May/2016,Croatia,102275,102275,
07/May/2016,Croatia,102275,102275,
08/May/2016,Croatia,102275,102275,
09/May/2016,Croatia,102275,102275,
10/May/2016,Croatia,102275,102275,
11/May/2016,Croatia,102275,102275,
12/May/2016,Croatia,102275,102275,
13/May/2016,Croatia,102275,102275,
14/May/2016,Croatia,102275,102275,
15/May/2016,Croatia,102275,102275,
16/May/2016,Croatia,102275,102275,
17/May/2016,Croatia,102275,102275,
18/May/2016,Croatia,102275,102275,
19/May/2016,Croatia,102275,102275,
20/May/2016,Croatia,102275,102275,
21/May/2016,Croatia,102275,102275,
22/May/2016,Croatia,102275,102275,
23/May/2016,Croatia,102275,102275,
24/May/2016,Croatia,102275,102275,
25/May/2016,Croatia,102275,102275,
26/May/2016,Croatia,102275,102275,
27/May/2016,Croatia,102275,102275,
28/May/2016,Croatia,102275,102275,
29/May/2016,Croatia,102275,102275,
30/May/2016,Croatia,102275,102275,
31/May/2016,Croatia,102275,102275,
01/Jun/2016,Croatia,102275,102275,
02/Jun/2016,Croatia,102275,102275,
03/Jun/2016,Croatia,102275,102275,
04/Jun/2016,Croatia,102275,102275,
05/Jun/2016,Croatia,102275,102275,
06/Jun/2016,Croatia,102275,102275,
07/Jun/2016,Croatia,102275,102275,
08/Jun/2016,Croatia,102275,102275,
09/Jun/2016,Croatia,102275,102275,
10/Jun/2016,Croatia,102275,102275,
11/Jun/2016,Croatia,102275,102275,
12/Jun/2016,Croatia,102275,102275,
13/Jun/2016,Croatia,102275,102275,
14/Jun/2016,Croatia,102275,102275,
15/Jun/2016,Croatia,102275,102275,
16/Jun/2016,Croatia,102275,102275,
17/Jun/2016,Croatia,102275,102275,
18/Jun/2016,Croatia,102275,102275,
19/Jun/2016,Croatia,102275,102275,
20/Jun/2016,Croatia,102275,102275,
21/Jun/2016,Croatia,102275,102275,
22/Jun/2016,Croatia,102275,102275,
23/Jun/2016,Croatia,102275,102275,
24/Jun/2016,Croatia,102275,102275,
25/Jun/2016,Croatia,102275,102275,
26/Jun/2016,Croatia,102275,102275,
27/Jun/2016,Croatia,102275,102275,
28/Jun/2016,Croatia,102275,102275,
29/Jun/2016,Croatia,102275,102275,
30/Jun/2016,Croatia,102275,102275,
01/Jul/2016,Croatia,102275,102275,
02/Jul/2016,Croatia,102275,102275,
03/Jul/2016,Croatia,102275,102275,
04/Jul/2016,Croatia,102275,102275,
05/Jul/2016,Croatia,102275,102275,
06/Jul/2016,Croatia,102275,102275,
07/Jul/2016,Croatia,102275,102275,
08/Jul/2016,Croatia,102275,102275,
09/Jul/2016,Croatia,102275,102275,
10/Jul/2016,Croatia,102275,102275,
11/Jul/2016,Croatia,102275,102275,
12/Jul/2016,Croatia,102275,102275,
13/Jul/2016,Croatia,102275,102275,
14/Jul/2016,Croatia,102275,102275,
15/Jul/2016,Croatia,102275,102275,
16/Jul/2016,Croatia,102275,102275,
17/Jul/2016,Croatia,102275,102275,
18/Jul/2016,Croatia,102275,102275,
19/Jul/2016,Croatia,102275,102275,
20/Jul/2016,Croatia,102275,102275,
21/Jul/2016,Croatia,102275,102275,
22/Jul/2016,Croatia,102275,102275,
23/Jul/2016,Croatia,102275,102275,
24/Jul/2016,Croatia,102275,102275,
25/Jul/2016,Croatia,102275,102275,
26/Jul/2016,Croatia,102275,102275,
27/Jul/2016,Croatia,102275,102275,
28/Jul/2016,Croatia,102275,102275,
29/Jul/2016,Croatia,102275,102275,
30/Jul/2016,Croatia,102275,102275,
31/Jul/2016,Croatia,102275,102275,
01/Aug/2016,Croatia,102275,102275,
02/Aug/2016,Croatia,102275,102275,
03/Aug/2016,Croatia,102275,102275,
04/Aug/2016,Croatia,102275,102275,
05/Aug/2016,Croatia,102275,102275,
06/Aug/2016,Croatia,102275,102275,
07/Aug/2016,Croatia,102275,102275,
08/Aug/2016,Croatia,102275,102275,
09/Aug/2016,Croatia,102275,102275,
10/Aug/2016,Croatia,102275,102275,
11/Aug/2016,Croatia,102275,102275,
12/Aug/2016,Croatia,102275,102275,
13/Aug/2016,Croatia,102275,102275,
14/Aug/2016,Croatia,102275,102275,
15/Aug/2016,Croatia,102275,102275,
16/Aug/2016,Croatia,102275,102275,
17/Aug/2016,Croatia,102275,102275,
18/Aug/2016,Croatia,102275,102275,
19/Aug/2016,Croatia,102275,102275,
20/Aug/2016,Croatia,102275,102275,
21/Aug/2016,Croatia,102275,102275,
22/Aug/2016,Croatia,102275,102275,
23/Aug/2016,Croatia,102275,102275,
24/Aug/2016,Croatia,102275,102275,
25/Aug/2016,Croatia,102275,102275,
26/Aug/2016,Croatia,102275,102275,
27/Aug/2016,Croatia,102275,102275,
28/Aug/2016,Croatia,102275,102275,
29/Aug/2016,Croatia,102275,102275,
30/Aug/2016,Croatia,102275,102275,
31/Aug/2016,Croatia,102275,102275,
01/Sep/2016,Croatia,102275,102275,
02/Sep/2016,Croatia,102275,102275,
03/Sep/2016,Croatia,102275,102275,
04/Sep/2016,Croatia,102275,102275,
05/Sep/2016,Croatia,102275,102275,
06/Sep/2016,Croatia,102275,102275,
07/Sep/2016,Croatia,102275,102275,
08/Sep/2016,Croatia,102275,102275,
09/Sep/2016,Croatia,102275,102275,
10/Sep/2016,Croatia,102275,102275,
11/Sep/2016,Croatia,102275,102275,
12/Sep/2016,Croatia,102275,102275,
13/Sep/2016,Croatia,102275,102275,
14/Sep/2016,Croatia,102275,102275,
15/Sep/2016,Croatia,102275,102275,
16/Sep/2016,Croatia,102275,102275,
17/Sep/2016,Croatia,102275,102275,
18/Sep/2016,Croatia,102275,102275,
19/Sep/2016,Croatia,102275,102275,
20/Sep/2016,Croatia,102275,102275,
21/Sep/2016,Croatia,102275,102275,
22/Sep/2016,Croatia,102275,102275,
23/Sep/2016,Croatia,102275,102275,
24/Sep/2016,Croatia,102275,102275,
25/Sep/2016,Croatia,102275,102275,
26/Sep/2016,Croatia,102275,102275,
27/Sep/2016,Croatia,102275,102275,
28/Sep/2016,Croatia,102275,102275,
29/Sep/2016,Croatia,102275,102275,
30/Sep/2016,Croatia,102275,102275,
01/Oct/2016,Croatia,102275,102275,
02/Oct/2016,Croatia,102275,102275,
03/Oct/2016,Croatia,102275,102275,
04/Oct/2016,Croatia,102275,102275,
05/Oct/2016,Croatia,102275,102275,
06/Oct/2016,Croatia,102275,102275,
07/Oct/2016,Croatia,102275,102275,
08/Oct/2016,Croatia,102275,102275,
09/Oct/2016,Croatia,102275,102275,
10/Oct/2016,Croatia,102275,102275,
11/Oct/2016,Croatia,102275,102275,
12/Oct/2016,Croatia,102275,102275,
13/Oct/2016,Croatia,102275,102275,
14/Oct/2016,Croatia,102275,102275,
15/Oct/2016,Croatia,102275,102275,
16/Oct/2016,Croatia,102275,102275,
17/Oct/2016,Croatia,102275,102275,
18/Oct/2016,Croatia,102275,102275,
19/Oct/2016,Croatia,102275,102275,
20/Oct/2016,Croatia,102275,102275,
21/Oct/2016,Croatia,102275,102275,
22/Oct/2016,Croatia,102275,102275,
23/Oct/2016,Croatia,102275,102275,
24/Oct/2016,Croatia,102275,102275,
25/Oct/2016,Croatia,102275,102275,
26/Oct/2016,Croatia,102275,102275,
27/Oct/2016,Croatia,102275,102275,
28/Oct/2016,Croatia,102275,102275,
29/Oct/2016,Croatia,102275,102275,
30/Oct/2016,Croatia,102275,102275,
31/Oct/2016,Croatia,102275,102275,
01/Nov/2016,Croatia,102275,102275,
02/Nov/2016,Croatia,102275,102275,
03/Nov/2016,Croatia,102275,102275,
04/Nov/2016,Croatia,102275,102275,
05/Nov/2016,Croatia,102275,102275,
06/Nov/2016,Croatia,102275,102275,
07/Nov/2016,Croatia,102275,102275,
08/Nov/2016,Croatia,102275,102275,
09/Nov/2016,Croatia,102275,102275,
10/Nov/2016,Croatia,102275,102275,
11/Nov/2016,Croatia,102275,102275,
12/Nov/2016,Croatia,102275,102275,
13/Nov/2016,Croatia,102275,102275,
14/Nov/2016,Croatia,102275,102275,
15/Nov/2016,Croatia,102275,102275,
16/Nov/2016,Croatia,102275,102275,
17/Nov/2016,Croatia,102275,102275,
18/Nov/2016,Croatia,102275,102275,
19/Nov/2016,Croatia,102275,102275,
20/Nov/2016,Croatia,102275,102275,
21/Nov/2016,Croatia,102275,102275,
22/Nov/2016,Croatia,102275,102275,
23/Nov/2016,Croatia,102275,102275,
24/Nov/2016,Croatia,102275,102275,
25/Nov/2016,Croatia,102275,102275,
26/Nov/2016,Croatia,102275,102275,
27/Nov/2016,Croatia,102275,102275,
28/Nov/2016,Croatia,102275,102275,
29/Nov/2016,Croatia,102275,102275,
30/Nov/2016,Croatia,102275,102275,
01/Dec/2016,Croatia,102275,102275,
02/Dec/2016,Croatia,102275,102275,
03/Dec/2016,Croatia,102275,102275,
04/Dec/2016,Croatia,102275,102275,
05/Dec/2016,Croatia,102275,102275,
06/Dec/2016,Croatia,102275,102275,
07/Dec/2016,Croatia,102275,102275,
08/Dec/2016,Croatia,102275,102275,
09/Dec/2016,Croatia,102275,102275,
10/Dec/2016,Croatia,102275,102275,
11/Dec/2016,Croatia,102275,102275,
12/Dec/2016,Croatia,102275,102275,
13/Dec/2016,Croatia,102275,102275,
14/Dec/2016,Croatia,102275,102275,
15/Dec/2016,Croatia,102275,102275,
16/Dec/2016,Croatia,102275,102275,
17/Dec/2016,Croatia,102275,102275,
18/Dec/2016,Croatia,102275,102275,
19/Dec/2016,Croatia,102275,102275,
20/Dec/2016,Croatia,102275,102275,
21/Dec/2016,Croatia,102275,102275,
22/Dec/2016,Croatia,102275,102275,
23/Dec/2016,Croatia,102275,102275,
24/Dec/2016,Croatia,102275,102275,
25/Dec/2016,Croatia,102275,102275,
26/Dec/2016,Croatia,102275,102275,
27/Dec/2016,Croatia,102275,102275,
28/Dec/2016,Croatia,102275,102275,
29/Dec/2016,Croatia,102275,102275,
30/Dec/2016,Croatia,102275,102275,
31/Dec/2016,Croatia,102275,102275,
01/Jan/2016,Greece,509,0,509
02/Jan/2016,Greece,2537,0,2537
03/Jan/2016,Greece,5148,0,5148
04/Jan/2016,Greece,7806,0,7806
05/Jan/2016,Greece,8868,0,8868
06/Jan/2016,Greece,9930,0,9930
07/Jan/2016,Greece,10123,0,10123
08/Jan/2016,Greece,11270,0,11270
09/Jan/2016,Greece,15048,0,15048
10/Jan/2016,Greece,18615,0,18615
11/Jan/2016,Greece,22322,0,22322
12/Jan/2016,Greece,22895,0,22895
13/Jan/2016,Greece,23302,0,23302
14/Jan/2016,Greece,25009,0,25009
15/Jan/2016,Greece,28587,0,28587
16/Jan/2016,Greece,30264,0,30264
17/Jan/2016,Greece,31244,0,31244
18/Jan/2016,Greece,31687,0,31687
19/Jan/2016,Greece,32546,0,32546
20/Jan/2016,Greece,35949,0,35949
21/Jan/2016,Greece,39402,0,39402
22/Jan/2016,Greece,43819,0,43819
23/Jan/2016,Greece,44943,0,44943
24/Jan/2016,Greece,45361,0,45361
25/Jan/2016,Greece,46653,0,46653
26/Jan/2016,Greece,48941,0,48941
27/Jan/2016,Greece,52055,0,52055
28/Jan/2016,Greece,55045,0,55045
29/Jan/2016,Greece,57429,0,57429
30/Jan/2016,Greece,59876,0,59876
31/Jan/2016,Greece,67954,539,67415
01/Feb/2016,Greece,69140,539,68601
02/Feb/2016,Greece,71503,539,70964
03/Feb/2016,Greece,74539,539,74000
04/Feb/2016,Greece,75427,539,74888
05/Feb/2016,Greece,75511,539,74972
06/Feb/2016,Greece,75518,539,74979
07/Feb/2016,Greece,76126,539,75587
08/Feb/2016,Greece,78449,539,77910
09/Feb/2016,Greece,81213,539,80674
10/Feb/2016,Greece,83177,539,82638
11/Feb/2016,Greece,83512,539,82973
12/Feb/2016,Greece,83855,539,83316
13/Feb/2016,Greece,84043,539,83504
14/Feb/2016,Greece,84094,539,83555
15/Feb/2016,Greece,84283,539,83744
16/Feb/2016,Greece,85993,539,85454
17/Feb/2016,Greece,89352,539,88813
18/Feb/2016,Greece,93639,539,93100
19/Feb/2016,Greece,97111,539,96572
20/Feb/2016,Greece,100492,539,99953
21/Feb/2016,Greece,103086,539,102547
22/Feb/2016,Greece,105709,539,105170
23/Feb/2016,Greece,108597,539,108058
24/Feb/2016,Greece,111638,539,111099
25/Feb/2016,Greece,113208,539,112669
26/Feb/2016,Greece,116544,539,116005
27/Feb/2016,Greece,117697,539,117158
28/Feb/2016,Greece,120908,539,120369
29/Feb/2016,Greece,125494,1013,124481
01/Mar/2016,Greece,126103,1013,125090
02/Mar/2016,Greece,128265,1013,127252
03/Mar/2016,Greece,130300,1013,129287
04/Mar/2016,Greece,131099,1013,130086
05/Mar/2016,Greece,131869,1013,130856
06/Mar/2016,Greece,134293,1013,133280
07/Mar/2016,Greece,135035,1013,134022
08/Mar/2016,Greece,136494,1013,135481
09/Mar/2016,Greece,139606,1013,138593
10/Mar/2016,Greece,139990,1013,138977
11/Mar/2016,Greece,140222,1013,139209
12/Mar/2016,Greece,142823,1013,141810
13/Mar/2016,Greece,144218,1013,143205
14/Mar/2016,Greece,144702,1013,143689
15/Mar/2016,Greece,144817,1013,143804
16/Mar/2016,Greece,144899,1013,143886
17/Mar/2016,Greece,145162,1013,144149
18/Mar/2016,Greece,146593,1013,145580
19/Mar/2016,Greece,147519,1013,146506
20/Mar/2016,Greece,148450,1013,147437
21/Mar/2016,Greece,149594,1013,148581
22/Mar/2016,Greece,149794,1013,148781
23/Mar/2016,Greece,150138,1013,149125
24/Mar/2016,Greece,150221,1013,149208
25/Mar/2016,Greece,150398,1013,149385
26/Mar/2016,Greece,150403,1013,149390
27/Mar/2016,Greece,150547,1013,149534
28/Mar/2016,Greece,150694,1013,149681
29/Mar/2016,Greece,151435,1013,150422
30/Mar/2016,Greece,151716,1013,150703
31/Mar/2016,Greece,152617,1165,151452
01/Apr/2016,Greece,153172,1165,152007
02/Apr/2016,Greece,153388,1165,152223
03/Apr/2016,Greece,153650,1165,152485
04/Apr/2016,Greece,153875,1165,152710
05/Apr/2016,Greece,153875,1165,152710
06/Apr/2016,Greece,153974,1165,152809
07/Apr/2016,Greece,154146,1165,152981
08/Apr/2016,Greece,154262,1165,153097
09/Apr/2016,Greece,154321,1165,153156
10/Apr/2016,Greece,154321,1165,153156
11/Apr/2016,Greece,154401,1165,153236
12/Apr/2016,Greece,154499,1165,153334
13/Apr/2016,Greece,154527,1165,153362
14/Apr/2016,Greece,154633,1165,153468
15/Apr/2016,Greece,154633,1165,153468
16/Apr/2016,Greece,154788,1165,153623
17/Apr/2016,Greece,154874,1165,153709
18/Apr/2016,Greece,155003,1165,153838
19/Apr/2016,Greece,155200,1165,154035
20/Apr/2016,Greece,155392,1165,154227
21/Apr/2016,Greece,155433,1165,154268
22/Apr/2016,Greece,155467,1165,154302
23/Apr/2016,Greece,155604,1165,154439
24/Apr/2016,Greece,155656,1165,154491
25/Apr/2016,Greece,155656,1165,154491
26/Apr/2016,Greece,155718,1165,154553
27/Apr/2016,Greece,155826,1165,154661
28/Apr/2016,Greece,155826,1165,154661
29/Apr/2016,Greece,155929,1165,154764
30/Apr/2016,Greece,156551,1449,155102
01/May/2016,Greece,156601,1449,155152
02/May/2016,Greece,156776,1449,155327
03/May/2016,Greece,156829,1449,155380
04/May/2016,Greece,156916,1449,155467
05/May/2016,Greece,157039,1449,155590
06/May/2016,Greece,157053,1449,155604
07/May/2016,Greece,157101,1449,155652
08/May/2016,Greece,157138,1449,155689
09/May/2016,Greece,157180,1449,155731
10/May/2016,Greece,157214,1449,155765
11/May/2016,Greece,157214,1449,155765
12/May/2016,Greece,157225,1449,155776
13/May/2016,Greece,157239,1449,155790
14/May/2016,Greece,157239,1449,155790
15/May/2016,Greece,157286,1449,155837
16/May/2016,Greece,157302,1449,155853
17/May/2016,Greece,157326,1449,155877
18/May/2016,Greece,157424,1449,155975
19/May/2016,Greece,157438,1449,155989
20/May/2016,Greece,157516,1449,156067
21/May/2016,Greece,157516,1449,156067
22/May/2016,Greece,157566,1449,156117
23/May/2016,Greece,157605,1449,156156
24/May/2016,Greece,157605,1449,156156
25/May/2016,Greece,157606,1449,156157
26/May/2016,Greece,157710,1449,156261
27/May/2016,Greece,157778,1449,156329
28/May/2016,Greece,157780,1449,156331
29/May/2016,Greece,157877,1449,156428
30/May/2016,Greece,157891,1449,156442
31/May/2016,Greece,158461,1638,156823
01/Jun/2016,Greece,158468,1638,156830
02/Jun/2016,Greece,158641,1638,157003
03/Jun/2016,Greece,158656,1638,157018
04/Jun/2016,Greece,158676,1638,157038
05/Jun/2016,Greece,158676,1638,157038
06/Jun/2016,Greece,158694,1638,157056
07/Jun/2016,Greece,158749,1638,157111
08/Jun/2016,Greece,158757,1638,157119
09/Jun/2016,Greece,158757,1638,157119
10/Jun/2016,Greece,158762,1638,157124
11/Jun/2016,Greece,158967,1638,157329
12/Jun/2016,Greece,159034,1638,157396
13/Jun/2016,Greece,159061,1638,157423
14/Jun/2016,Greece,159061,1638,157423
15/Jun/2016,Greece,159061,1638,157423
16/Jun/2016,Greece,159208,1638,157570
17/Jun/2016,Greece,159282,1638,157644
18/Jun/2016,Greece,159314,1638,157676
19/Jun/2016,Greece,159439,1638,157801
20/Jun/2016,Greece,159483,1638,157845
21/Jun/2016,Greece,159484,1638,157846
22/Jun/2016,Greece,159556,1638,157918
23/Jun/2016,Greece,159626,1638,157988
24/Jun/2016,Greece,159639,1638,158001
25/Jun/2016,Greece,159663,1638,158025
26/Jun/2016,Greece,159797,1638,158159
27/Jun/2016,Greece,159839,1638,158201
28/Jun/2016,Greece,159839,1638,158201
29/Jun/2016,Greece,159875,1638,158237
30/Jun/2016,Greece,160115,1738,158377
01/Jul/2016,Greece,160116,1738,158378
02/Jul/2016,Greece,160160,1738,158422
03/Jul/2016,Greece,160202,1738,158464
04/Jul/2016,Greece,160237,1738,158499
05/Jul/2016,Greece,160331,1738,158593
06/Jul/2016,Greece,160331,1738,158593
07/Jul/2016,Greece,160331,1738,158593
08/Jul/2016,Greece,160390,1738,158652
09/Jul/2016,Greece,160390,1738,158652
10/Jul/2016,Greece,160460,1738,158722
11/Jul/2016,Greece,160462,1738,158724
12/Jul/2016,Greece,160506,1738,158768
13/Jul/2016,Greece,160615,1738,158877
14/Jul/2016,Greece,160682,1738,158944
15/Jul/2016,Greece,160788,1738,159050
16/Jul/2016,Greece,160839,1738,159101
17/Jul/2016,Greece,160915,1738,159177
18/Jul/2016,Greece,160978,1738,159240
19/Jul/2016,Greece,160984,1738,159246
20/Jul/2016,Greece,161037,1738,159299
21/Jul/2016,Greece,161057,1738,159319
22/Jul/2016,Greece,161170,1738,159432
23/Jul/2016,Greece,161299,1738,159561
24/Jul/2016,Greece,161395,1738,159657
25/Jul/2016,Greece,161524,1738,159786
26/Jul/2016,Greece,161621,1738,159883
27/Jul/2016,Greece,161729,1738,159991
28/Jul/2016,Greece,161847,1738,160109
29/Jul/2016,Greece,161965,1738,160227
30/Jul/2016,Greece,161971,1738,160233
31/Jul/2016,Greece,162163,1865,160298
01/Aug/2016,Greece,162272,1865,160407
02/Aug/2016,Greece,162391,1865,160526
03/Aug/2016,Greece,162445,1865,160580
04/Aug/2016,Greece,162527,1865,160662
05/Aug/2016,Greece,162612,1865,160747
06/Aug/2016,Greece,162692,1865,160827
07/Aug/2016,Greece,162818,1865,160953
08/Aug/2016,Greece,162903,1865,161038
09/Aug/2016,Greece,162993,1865,161128
10/Aug/2016,Greece,163162,1865,161297
11/Aug/2016,Greece,163309,1865,161444
12/Aug/2016,Greece,163454,1865,161589
13/Aug/2016,Greece,163511,1865,161646
14/Aug/2016,Greece,163524,1865,161659
15/Aug/2016,Greece,163602,1865,161737
16/Aug/2016,Greece,163749,1865,161884
